fuente,anio,archivo_zip,archivo_dta,variable,label_dta
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R36C2,c3r36c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R36C3,c3r36c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R22C1,c3r22c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R22C2,c3r22c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R22C3,c3r22c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R25C2,c3r25c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R25C3,c3r25c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R20C1,C3R20C1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R20C2,C3R20C2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R20C3,C3R20C3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R23C1,c3r23c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R23C2,c3r23c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R23C3,c3r23c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R42C1,c3r42c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R42C2,c3r42c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R42C3,c3r42c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R24C1,c3r24c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R24C2,c3r24c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R24C3,c3r24c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R37C1,c3r37c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R37C2,c3r37c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R37C3,c3r37c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R38C2,c3r38c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R38C3,c3r38c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R26C2,c3r26c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R26C3,c3r26c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R31C2,c3r31c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R31C3,c3r31c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R27C1,c3r27c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R27C2,c3r27c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R27C3,c3r27c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R46C2,c3r46c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R46C3,c3r46c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R35C1,c3r35c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R35C2,c3r35c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R35C3,c3r35c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C5R1C1,c5r1c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C3R19C3,c3r19c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C5R1C2,c5r1c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C5R1C3,c5r1c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C5R1C5,c5r1c5
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C5R1C4,c5r1c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C5R1C7,c5r1c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R1C1,c6r1c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R1C3,c6r1c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R2C1,c6r2c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R2C3,c6r2c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R3C1,c6r3c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R3C3,c6r3c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R4C1,c6r4c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R4C3,c6r4c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R5C1,c6r5c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C6R5C3,c6r5c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R1C1,c7r1c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R5C1,c7r5c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R6C1,c7r6c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R1,c7c4r1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R1,c7c5r1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R8C1,c7r8c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R10C1,c7r10c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R2,c7c2r2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R2,c7c3r2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R2,c7c4r2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R2,c7c5r2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R2,c7c6r2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R2,c7c7r2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C1R3,c7c1r3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R3,c7c2r3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R3,c7c3r3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R3,c7c4r3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R3,c7c5r3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R3,c7c6r3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R3,c7c7r3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R4,c7c2r4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R4,c7c3r4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R4,c7c4r4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R4,c7c5r4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R4,c7c6r4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R4,c7c7r4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R5,c7c2r5
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R5,c7c7r5
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C1R19,c7c1r19
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R19,c7c2r19
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R19,c7c3r19
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R19,c7c4r19
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R19,c7c5r19
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R19,c7c6r19
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R19,c7c7r19
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R6,c7c3r6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R6,c7c4r6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R6,c7c5r6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R6,c7c7r6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R7,c7c2r7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R7,c7c3r7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R7,c7c4r7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R7,c7c5r7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R7,c7c6r7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R7,c7c7r7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R1C2,c7r1c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R5C2,c7r5c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R6C2,c7r6c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R8,c7c4r8
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R8,c7c5r8
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R8C2,c7r8c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R10C2,c7r10c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R1C4,c7r1c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R5C4,c7r5c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R6C4,c7r6c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R10,c7c4r10
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R10,c7c5r10
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R8C4,c7r8c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R10C4,c7r10c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R11,c7c2r11
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R11,c7c3r11
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R11,c7c4r11
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R11,c7c5r11
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R11,c7c6r11
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R11,c7c7r11
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C1R12,c7c1r12
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R12,c7c2r12
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R12,c7c3r12
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R12,c7c4r12
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R12,c7c5r12
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R12,c7c6r12
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R12,c7c7r12
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C2R13,c7c2r13
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C3R13,c7c3r13
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R13,c7c4r13
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R13,c7c5r13
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C6R13,c7c6r13
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C7R13,c7c7r13
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R1C6,c7r1c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R5C6,c7r5c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R6C6,c7r6c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R14,c7c4r14
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R14,c7c5r14
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R8C6,c7r8c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R10C6,c7r10c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R5C7,c7r5c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R6C7,c7r6c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C4R15,c7c4r15
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7C5R15,c7c5r15
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R8C7,c7r8c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R10C7,c7r10c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R16C1,c7r16c1
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R16C2,c7r16c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R16C3,c7r16c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R16C4,c7r16c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R16C5,c7r16c5
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R16C6,c7r16c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R16C7,c7r16c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R17C2,c7r17c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R17C3,c7r17c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R17C4,c7r17c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R17C5,c7r17c5
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R17C6,c7r17c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R17C7,c7r17c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R18C2,c7r18c2
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R18C3,c7r18c3
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R18C4,c7r18c4
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R18C5,c7r18c5
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R18C6,c7r18c6
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C7R18C7,c7r18c7
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,C2R5CERT,c2r5CERT
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PETROC,PETROC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PETROV,PETROV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PETROAUTO,PETROAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PETROCO,PETROCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,DIESC,DIESC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,DIESV,DIESV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,DIESAUTO,DIESAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,DIESCO,DIESCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,FUELC,FUELC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,FUELV,FUELV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,FUELAUTO,FUELAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,FUELCO,FUELCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASOLC,GASOLC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASOLV,GASOLV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASOLAUTO,GASOLAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASOLCO,GASOLCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,KEROSC,KEROSC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,KEROSV,KEROSV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,KEROSAUTO,KEROSAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,KEROSCO,KEROSCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASNC,GASNC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASNV,GASNV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASNAUTO,GASNAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASNCO,GASNCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASPC,GASPC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASPV,GASPV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASPAUTO,GASPAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,GASPCO,GASPCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONMC,CARBONMC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONMV,CARBONMV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONMAUTO,CARBONMAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONMCO,CARBONMCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONCC,CARBONCC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONCV,CARBONCV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONCAUTO,CARBONCAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONCCO,CARBONCCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONVC,CARBONVC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONVV,CARBONVV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONVAUTO,CARBONVAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CARBONVCO,CARBONVCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,LENAC,LENAC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,LENAV,LENAV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,LENAAUTO,LENAAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,LENACO,LENACO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,BAGAC,BAGAC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,BAGAV,BAGAV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,BAGAAUTO,BAGAAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,BAGACO,BAGACO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCAC,CASCAC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCAV,CASCAV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCAAUTO,CASCAAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCACO,CASCACO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCAFC,CASCAFC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCAFV,CASCAFV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCAFAUTO,CASCAFAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CASCAFCO,CASCAFCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,RESPALC,RESPALC
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,RESPALV,RESPALV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,RESPALAUTO,RESPALAUTO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,RESPALCO,RESPALCO
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,TOTALV,TOTALV
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PRODBR2,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PRODBIND,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CONSMATE,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CONSIN,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,CONSIN2,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PRESSPER,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,SALARPER,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PRESPYTE,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,SALPEYTE,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,EELEC,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,REMUTEMP,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,INVEBRTA,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,ACTIVFI,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,DEPRECIA,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PERTOTAL,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PERTEM3,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PERSOCU,
EAM,2021,EAM_2021.zip,EAM_2021/EAM_ANONIMIZADA_2021.dta,PERSOESC,
